"tipo_elem";distrito;id;"cod_cent";"nombre";utm_x;utm_y;longitud;latitud
"URB";19;6989;"54605";"Bulevar Indalecio Prieto - Pinillas-Bulevar José Prat";447190.680423316;4472189.409143932;-3.62229989632476;40.39863686241087
"URB";8;4554;"32012";"RIBADAVIA E-O(CHANTADA-AV. BETANZOS)";439726.436369709;4480415.978446766;-3.71103205578227;40.47223853056139
"URB";19;11434;"67024";"Ilusión 59 - Aloe Vera-Blas de Lezo";452998.818690802;4472908.711778237;-3.55391369017362;40.40546495769131
"URB";2;7100;"97407";"(TACTICA) Méndez Álvaro E-O(Giro a Sabal - Oriana-Sabal";442149.20208147;4472032.672624477;-3.68169013315208;40.39688992769879
"URB";6;7024;"32054";"(TACTICO) SINESIO DELGADO O-E (GIRO A HOSPITAL CARLOSIII)";440861.337876176;4480661.249602376;-3.6976677277069;40.4745296099195
"URB";8;11470;"76007";"AV. MONTECARMELO S-N(TRES OLIVOS-MONASTERIO SUSO Y YUSO)";440923.527330715;4483742.612974896;-3.69722133164161;40.50229210330635
"URB";10;5023;"95020";"Pº EXTREMADURA O-E(REPULLES VARGAS-SISEBUTO)";437661.485701176;4473669.624584589;-3.73472789730461;40.41131246593383
"M30";4;10173;"PM10593";"PM10593";443973.590506334;4476061.25437202;-3.66054847102159;40.43330636161833
"other";2;6870;"13XC97PM01";"13XC97PM01";440425.967306403;4471751.022481771;-3.70196825202256;40.3942311928492
"URB";16;6239;"55022";"Emigrantes - Mota del Cuervo-Tribaldos";446041.93065912;4479718.897419528;-3.63647508937349;40.46639315211011
"URB";13;10903;"68020";"Av. Entrevías - Vizconde de Arlessón-Imagen";443227.295839149;4470358.95192173;-3.6688379656603;40.38188627378242
"URB";9;10520;"28003";"CALLE PINILLA E-O (BOLA DEL MUNDO-CARRETERA HUMERA)";433875.334981336;4478697.627379841;-3.77987116898586;40.45631401389644
"URB";11;6828;"38403";"(TACTICO) ANTONIA RODRIGUEZ SACRISTAN O-E(GUAYABA-SECOYA)";436967.332752253;4469419.381811014;-3.74248794981444;40.3729721666207
"URB";5;3909;"04001";"Concha Espina, 57 O-E - Serrano-Rodriguez Marin";442328.472341156;4478106.534581111;-3.68012872841603;40.45161877660541
"M30";15;3823;"PM20041";"PM20041";442856.829316589;4480774.639664975;-3.67413840361962;40.47569077011911
"M30";15;6787;"PM33201";"PM33201";444065.37264996;4481571.239252082;-3.6599519629294;40.48294917756662
"URB";5;10049;"05026";"Serrano 206 S-N - Cinca - Turia";442176.90795197;4478016.481243197;-3.68190782898808;40.4507970049718
"URB";8;6546;"73406";"TÁCTICO - CANTALEJO, 1 E-O (CANTALEJO - ARROYOFRESNO)";437117.158947485;4480791.097931315;-3.74184783684798;40.4754242794902
"URB";9;4525;"31041";"DR.FEDERICO RUBIO Y GALI O-E(FCO. DE DIEGO-MORERAS)";439439.385465604;4478394.773419987;-3.71422519143173;40.45400987179525
"URB";6;11085;"60075";"Gral Perón O-E - Aviador Zorita-Presidente Carmona";440819.446642643;4478216.335344824;-3.69793388538188;40.45250183824427
"URB";1;10034;"01013";"Barbara Braganza E-O  - Pº Recoletos - Marques Ensenada";441294.488284123;4474975.009662061;-3.69203250238828;40.42333617227188
"URB";3;11113;"02072";"Dr. Esquerdo S-N - Garibay-Sta. Sabina";442993.680291091;4472870.012455922;-3.6718147832676;40.40449138481615
"other";2;6869;"14RA02PM01";"14RA02PM01";440411.752405344;4471734.054849166;-3.70213414833184;40.39407732288898
"URB";3;10085;"10042";"Alde. Sainz Baranda E-O - Fernán González -Narváez";442715.851546289;4474256.46853879;-3.67521357983111;40.41696225357452
"URB";4;7032;"01304";"(MICRO) Pl. Colón (giro izq. a Genova) (Antes Gr. 10) - (MICRO) Pl. Colón (giro izq. a Genova) (Antes Gr. 10)";441463.721234465;4475183.756019711;-3.69005690467226;40.42522858419493
"URB";13;10908;"68021";"Imagen - Puerto de Balbarán-Av. Entrevías";443234.164672128;4470434.949428248;-3.66876381980081;40.38257137222585
"URB";11;4753;"24402";"(TACTICO) LOPEZ MEZQUÍA, 5 E-O (CASTELLFLORITE-V.CARPETANA)";437321.537000796;4471807.892702937;-3.73855092873467;40.39451566786143
"URB";4;10102;"08023";"(TACTICA)Principe Vergara N-S(Giro a Hermosilla) - Ayala-Hermosilla";442311.58766635;4475296.747732953;-3.6800727274119;40.42630569274054
"URB";2;4094;"11023";"EMBAJADORES S-N(ANTRACITA-BOLIVAR)(SUPERFICIE)";441210.638465581;4471383.175576781;-3.69268906232487;40.39097318903916
"URB";9;10519;"28007";"ARROYO POZUELO O-E (VIA LACTEA - HUMERA)";433578.076791471;4478252.230716378;-3.78333011104187;40.45227806492305
"URB";5;5515;"61001";"Mateo Inurria O-E - Pl.Castilla-Gral.López Pozas";441744.011864306;4479755.135627504;-3.68717219537168;40.46642933803628
"URB";11;5063;"50002";"OPORTO E-O(ARGUESO-CNO.VIEJO LEGANES)";438286.422307676;4470857.699398315;-3.72709033091549;40.38602793743968
"M30";3;3493;"PM10865";"PM10865";443740.190475935;4473602.598732575;-3.66308255058561;40.41114171199116
"M30";14;6792;"PM40902";"PM40902";443648.986309437;4473077.042194289;-3.66411088104121;40.40640103597978
"URB";11;10593;"84005";"AV. EURO E-O(PESO HISPANO-DURO)";436847.447774528;4468610.664126444;-3.74381991106884;40.36567778658213
"URB";11;5039;"49006";"GRAL. RICARDOS O-E(SAN PATRICIO-TOBOSO)";438417.134079401;4471558.551689806;-3.72561820168404;40.39235121741275
"URB";7;3562;"01018";"(AFOROS) Pº Castellana N-S - Eduardo Dato-Marques de Riscal";441594.078438958;4475992.19154856;-3.68859456595845;40.4325205220297
"URB";16;6925;"55061";"Av. Machupichu - Machaquito-Florencio Castillo";446855.806617246;4478933.728670229;-3.62680962163628;40.45937239050257
"M30";8;6804;"PM43021";"PM43021";440684.103810892;4482813.714356493;-3.69995983667557;40.49390717681455
"URB";2;3582;"11036";"PUERTO SERRANO E-O(PUERTO MIRAVETE-EMBAJADORES)";441592.633541362;4470783.096915127;-3.68813346949736;40.38559422579913
"URB";9;9928;"29016";"AV. PARANINFO S-N(ANTONIO NOVAIS -AV.COMPLUTENSE)";438328.812620151;4477861.42569187;-3.7272700054774;40.44912361427021
"M30";13;10205;"PM41201";"PM41201";441926.096868594;4469821.262421153;-3.6841173388011;40.37695278916489
"URB";16;11197;"70033";"Alejandro de la Sota S-N - Gta. Luis Blanco Soler-Gta. Antonio Perpiña";447640.09541294;4481321.931165424;-3.61775694940766;40.48093640644737
"URB";9;3419;"28406";"(TACTICO) VALLE PAS ANTES GR-6 O-E (ROSAS DE ARAVACA-CTRA. HUMERA)";434064.315792798;4477951.658217051;-3.77756506750291;40.4496091415263
"M30";15;6714;"PM20042";"PM20042";442865.685522499;4480776.258521675;-3.67403407649464;40.47570596279542
"M30";15;6716;"PM20152";"PM20152";443088.541285026;4480262.46625128;-3.67135903808558;40.47109279548754
"other";2;6884;"90ET93PM01";"90ET93PM01";441419.188865113;4470891.181144624;-3.69018672743034;40.38655572995641
"URB";8;6583;"76003";"SANTUARIO VALVERDE, 6 N-S (SANTUARIO VALVERDE - MONASTERIO ESCORIAL)";439943.609489251;4484072.10547267;-3.70881674703066;40.50518993032738
"URB";8;3509;"78005";"AV. SANTO DOMINGO DE LA CALZADA O-E (CASTIELLO DE JACA - CAMINO DE SANTIAGO)";443079.3275553;4484444.559085286;-3.67184333448744;40.50876620229291
"URB";1;10608;"15015";"Carrera San Jeronimo O-E(Pta Sol-Canalejas)";440549.734606264;4474238.231237882;-3.70074231890073;40.4166460437453
"URB";13;9983;"68602";"Av. Entrevías - La Mancha-Membezar";443198.357076121;4470390.980420807;-3.66918172567957;40.38217283318183
"URB";21;6998;"55064";"Av. Consejo de Europa - Glorieta Juan de Borbón-Ribera del Loira";447759.24913357;4478984.316765686;-3.61615871491636;40.45988540441346
"URB";13;10164;"68604";"La Mancha - Guadalcazar-Av. Entrevías";443184.165238595;4470275.081597873;-3.66933857528027;40.38112778050846
"URB";5;5458;"60011";"PºCastellana S-N - Jorge Manrique-Carbonero y Sol";441372.101242308;4477294.988059678;-3.6913316625277;40.44424109723023
"URB";9;3627;"28043";"CTRA.HUMERA Ø4 N-S (AV. OSA MAYOR-BERENISA)";433944.689975742;4478965.185218569;-3.77908111278272;40.45872975818915
"M30";15;6726;"PM20412";"PM20412";443838.326617369;4477952.085665592;-3.66231028074641;40.45033081173731
"M30";12;3704;"PM41351";"PM41351";441060.646102521;4468967.353191931;-3.69423279561982;40.36919954104179
"other";2;1029;"14RH25PM01";"14RH25PM01";440003.764086847;4471984.908492007;-3.7069648039433;40.3963078484598
"other";9;7123;"19XC40PM01";"19XC40PM01";438030.215933288;4475120.823932247;-3.7305237305708;40.42441300752682
"M30";9;6797;"PM42052";"PM42052";437270.296581618;4476289.860890686;-3.73959661195408;40.43488718880009
"M30";8;6806;"PM43032";"PM43032";440633.3310543;4483222.690959766;-3.70059726194425;40.49758775259886
"URB";5;5461;"60014";"Pº Castellana S-N - Concha Espina-Rafael Salgado";441451.647022874;4478319.761072793;-3.6904882116275;40.45347831548017
"URB";11;10592;"84006";"DURO S-N(AV. PESETA-AV. EURO)";436802.054574765;4468523.959619768;-3.74434592376131;40.36489327189848
"other";2;1027;"14VE04PM01";"14VE04PM01";440307.873375874;4471840.283941909;-3.70336803546044;40.39502684994618
"URB";13;5840;"41031";"Av. Albufera - Av. Pablo Neruda-San Claudio";445537.143502529;4471017.192504839;-3.64168362393133;40.38797030338377
"URB";9;4858;"28400";"(TACTICO)BARDEGUERAL Ø26 S-N (ANTES GR-7)";434564.099016764;4478136.826207926;-3.77169082343458;40.45131667902015
"URB";5;5539;"61027";"Apolonio Morales O-E - Menendez Pidal-Pº de la Habana";442302.565533849;4479452.043870965;-3.6805565283349;40.46373793382543
"M30";15;6727;"PM20441";"PM20441";443950.989280038;4477432.590720741;-3.66093589530049;40.4456585444421
"URB";2;4190;"13050";"MENDEZ ALVARO S-N(MURCIA-GTA. CARLOS V)";441273.503133713;4473097.984359189;-3.69210658300025;40.40642551591747
"URB";10;5261;"84026";"CTRA Bº FORTUNA S-N(M-40-AV. PESETA)";434941.184180665;4468999.00940518;-3.76630990591494;40.36902959060944
"URB";2;10926;"12034";"ESTRELLA DENEBOLA N-S";442003.780761185;4471741.157127035;-3.68337705184927;40.39425368335854
"URB";9;5408;"29005";"PROFESOR ARANGUREN O-E(EDUARDO SAAVEDRA-AV.COMPLUTENSE)";438150.70876313;4477745.947469255;-3.72935892385399;40.44807011131059
"URB";17;4819;"26009";"(AFOROS)ALCOCER Ø53 O-E(COLONIA LITOS-PSO. TALLERES)";440495.052879511;4466800.817236478;-3.7006922204922;40.34964197662586
"URB";9;4891;"28407";"(TACTICO) VALLE PAS ANTES GR-7 E-O (GIRO GLORIETA PARTIDA)";434089.425760774;4477959.94388385;-3.77726983697428;40.44968577237704
"URB";5;4611;"33028";"MAURICIO LEGENDRE N-S(VIEJAS-MANUEL CALDEIRO)";442016.384521879;4480975.849663901;-3.68407116208918;40.47744510076507
"M30";15;6735;"PM20662";;444015.51886983;4475388.447759131;-3.65999491227205;40.4272481849698
"URB";3;3893;"02046";"Av. Menendez Pelayo N-S - Granada-Av. Ciudad Barcelona)";442264.660724713;4472944.672338486;-3.68041242054745;40.40511372620482
"URB";16;10151;"55073";"Silvano - José Domingo Rus-Miguel Riesco";446409.210879481;4479297.540537221;-3.63210741540991;40.46262112031422
"URB";16;11191;"70009";"Av Fuerzas Armadas, 322 O-E - Av Fuerzas Armadas, 322-Gta Antonio Perpiña";447371.205460907;4481463.877535837;-3.62094099535738;40.48219813404505
"URB";13;5829;"41019";"Av. Monte Igueldo - Antonia Calas-Pintora Ángeles Santos";443299.394006514;4471995.142268963;-3.66813428262459;40.39663093707331
"URB";3;5073;"02049";"(AFOROS) Av. Ciudad Barcelona E-O - Catalina Suarez-Dr. Esquerdo";442850.071373957;4472435.1136127;-3.67346804560563;40.40056373131469
"URB";3;5074;"02050";"Av. Ciudad Barcelona O-E - Alberche-Pedro Bosch";442644.329148162;4472570.50650548;-3.67590459895376;40.40176927871836
"URB";3;3896;"02052";"Seco S-N - Gandia - Av. Ciudad Barcelona";442976.3718848;4472264.165322389;-3.67196447607973;40.39903239251134
"M30";14;6745;"PM20834";"PM20834";444101.834933598;4474261.626687963;-3.65887835533732;40.41710296900776
"URB";8;10693;"78027";"(CARRIL BUS) AV. CAMINO DE SANTIAGO N-S (TIERRA DE MELIDE - PALAS DE REY)";443316.103327124;4484522.054590311;-3.66905575336027;40.50948052536798
"URB";3;4076;"10032";"O´Donnell O-E - Fernan Gonzalez-Maiquez";442816.817563825;4474748.876405674;-3.67406783431638;40.42140506518705
"URB";8;5880;"76016";"COSTA BRAVA E-O(VALLE FUENFRIA-MONASTERIO HUELGAS)";440042.88386787;4483324.541477291;-3.707574378204;40.49846280702531
"URB";1;7133;"14500";"ATOCHA E-O (GIRO A FERNAN NUNEZ)(SAN EUGENIO-FERNAN NUNEZ)";440801.266836864;4473683.188565317;-3.69772605935411;40.4116638794353
"URB";3;3465;"13051";"ALFONSO XII N-S (ALCALA-MONTALBAN)";441561.714686361;4474492.577917513;-3.68883826809539;40.41900900117862
"URB";13;10778;"68606";"Av. Entrevías - La Mancha-Membezar";443250.102400832;4470312.335113597;-3.66856514768021;40.38146787556881
"URB";9;6635;"36006";"AV. VICTORIA O-E (AV. ESTACIÓN - DOMINGO ÁLVAREZ)";429395.394228378;4480653.621014725;-3.83291988382095;40.47356532627251
"URB";9;4503;"31010";"STO. ANGEL DE LA GUARDA N-S(SANCHEZ PRECIADO-FRANCOS RDGUEZ)";439570.063098762;4478930.185059926;-3.71273511696566;40.45884258110183
"URB";16;11002;"55096";"Av. Machupichu - Antonio Larrazabal-Pl. Manuel Rodrigo";446506.760490307;4479094.128331421;-3.63093973152553;40.46079496055759
"M30";4;3827;"PM40753";"PM40753";443522.386954329;4474632.717195597;-3.66574089512554;40.42040683031721
"URB";13;5842;"41033";"Av. Albufera - Fuengirola-Acceso M-40";445921.57647639;4470791.934571099;-3.63713536285068;40.38596607994349
"other";2;6877;"12NC07PM01";"12NC07PM01";441848.348725237;4471188.533385506;-3.68515794571074;40.38926450937724
"URB";5;4612;"33029";"(TACTICO) SALIDA E.M.T. E-O(E.M.T.-MAURICIO LEGENDRE)";442040.548300665;4480860.929285998;-3.6837756021997;40.47641153709721
"URB";17;10568;"26010";"AV. ANDALUCIA N-S(GIGANTES Y CABEZUDOS-ALCOCER)";441140.435058559;4467279.915352509;-3.69313733118142;40.3540037638902
"other";2;6858;"15NL09PM01";"15NL09PM01";439691.473406746;4472147.374793013;-3.71065979757934;40.39774886839722
"M30";15;6718;"PM20232";"PM20232";443372.832470131;4479757.310980941;-3.66796051020407;40.46656155560837
"M30";15;6736;"PM20664";;444007.899236346;4475410.297508694;-3.66008665801187;40.4274445064302
"URB";7;3847;"01008";"Almagro 7 N-S - Zurbano-Pl. Alonso Martinez";441085.139017928;4475582.137694227;-3.69455644132333;40.42879067219494
"URB";6;5649;"62033";"Rosario Pino E-O - PºCastellana-Poeta Joan Maragall";441428.853083089;4479274.596089052;-3.69084511530601;40.46207827568836
"URB";5;3460;"04004";"Alfonso XIII, 51 N-S - Alhelies-Ramon y Cajal";443412.198598478;4478255.712049969;-3.66736231209613;40.45303712551161
"URB";3;9856;"41601";"Gandia - Vía de Servicio- Cerro Negro";443113.575796274;4472121.479657321;-3.67033502601166;40.39775638374643
"URB";15;5975;"45030";"Hermanos García Noblejas - Pl. Orotava-Santo Domingo Savio";446231.837585017;4475910.220437666;-3.63391265588299;40.43209481326394
"URB";11;9940;"84045";"AV. PESETA O-E (MUTUAL - LUIS ORO)";436601.459688539;4468311.532528043;-3.7466872256488;40.36296439997119
"URB";5;4621;"33038";"AGUSTIN DE FOXA N-S(PADRE PALAU Y QUER-J. VASCONCELOS)";441967.755147119;4480284.913020738;-3.68458161764255;40.47121745806432
"URB";5;4619;"33036";"ENRIQUE LARRETA S-N(MATEO INURRIA-AGUSTIN DE FOXA)";441807.034391795;4479899.879631914;-3.68644212448169;40.46773767055279
"URB";3;11116;"02078";"Andalucia E-O - Adelfas-Dr. Esquerdo";442863.860195988;4472590.208423838;-3.67331948608007;40.40196185738971
"URB";16;6278;"55408";"Sotillo - Sotillo-Av. Madroños";445974.864475974;4478703.647130386;-3.6371797137164;40.45724288749629
"URB";8;10689;"76062";"(CARRIL BUS) AV. MONASTERIO SILOS O-E (MONASTERIO EL PAULAR - AV. MONTECARMELO)";440720.807148756;4483856.76658867;-3.69962435328828;40.50330597997507
"URB";1;4259;"15022";"BAILEN N-S(CUESTA DE LA VEGA-DON PEDRO)";439455.361749324;4474013.338177812;-3.71361938427729;40.41454120883441
"URB";13;5854;"41046";"Av. Albufera - Sierra Carbonera-Ntra. Señora Perpetuo Socorro";443840.857296948;4471744.749881363;-3.66173224635143;40.39441194516942
"other";11;1035;"15RU11PM01";"15RU11PM01";439489.199308708;4472104.814247837;-3.71303912269376;40.39735078952656
"M30";14;6746;"PM20851";"PM20851";443777.393224288;4473607.787720253;-3.66264456239765;40.41119097093824
"URB";3;3906;"02063";"Garibay E-O - Adelfas- Dr. Esquerdo";443016.121884151;4472805.778147887;-3.67154457734349;40.40391426299529
"URB";8;10031;"43035";"Narcís Monturiol N-S - Sangenjo-Av. Ilustración";440656.756311705;4481793.239724778;-3.70018697797008;40.48471241444229
"URB";5;4620;"33037";"AGUSTIN DE FOXA S-N(MATEO INURRIA-ENRIQUE LARRETA)";441706.567978924;4479907.491370884;-3.68762784109813;40.46779919655177
"URB";1;4291;"16013";"FLOR BAJA O-E(LEGANITOS-GRAN VIA)";439747.20898613;4474883.171277366;-3.71026213103486;40.42239824113226
"URB";16;6295;"56013";"Valdetorres del Jarama  - Ángel Luis Herrán-Liberación";445391.179440193;4480188.438938964;-3.64419113618361;40.47058049642763
"URB";17;11053;"39300";"(MICRO)EDUARDO BARREIROS S-N(GIRO PEUGEOT)";440344.15370907;4467806.716812327;-3.70256302985527;40.3586929170217
"URB";17;4828;"26019";"AV. VERBENA PALOMA Ø13 O-E (PAN Y TOROS-AV. ANDALUCIA)";441017.579962951;4468043.412224668;-3.69465457364732;40.36087310869147
"URB";20;6491;"69001";"Av. Arcentales - Instucion Libre Enseñanza-Ajofrin";446866.633944722;4475211.456887453;-3.62637059372789;40.42584072944297
"URB";16;11188;"70008";"Av Fuerzas Armadas - Gta Isidro Velzaquez-Fuerzas Armadas 298";447068.107263342;4481463.863736859;-3.62451689817325;40.48217874262706
"URB";16;6297;"56015";"Ayacucho - Mar Adriatico-Valdetorres del Jarama";445686.526881628;4480109.682904817;-3.64070054439061;40.46989038674559
"other";2;6862;"15RV01PM01";"15RV01PM01";439599.089949122;4472287.857922774;-3.71176166789825;40.39900771308344
"other";10;6843;"17XC08PM01";"17XC08PM01";438696.730019971;4473234.751055485;-3.72248543741816;40.40747181867947
"URB";8;10815;"76070";"MONASTERIO CAAVEIRO N-S (SANTUARIO VALVERDE - MONASTERIO ESCORIAL)";440890.852526394;4484113.847595925;-3.69764158153366;40.50563398636493
"URB";1;11208;"16501";"CUESTA SAN VICENTE O-E(PM 16004+PM16049)(Pso. DEL REY-ARRIAZA)";439128.817457394;4474649.487430798;-3.71752884608077;40.42024810487598
"URB";5;4628;"34010";"LOPEZ DE HOYOS, 125 E-O(RAMOS CARRION-MARCENADO)";443104.521858359;4477504.391459798;-3.67092331644569;40.44624786323064
"URB";15;5912;"44006";"Alcalá - Florencio Llorente - Buen Gobernador";444559.507822639;4475953.242335654;-3.65363154300802;40.43237259241941
"URB";9;5219;"36015";"OSA MAYOR Ø108 O-E (SEXTNATE-CINCO LAGUNAS)";433116.097065662;4478938.840851668;-3.78885019914403;40.45842616528095
"URB";16;6324;"56044";"Vía de los Poblados - Vía de los Poblados-Gregorio Sánchez Herráez";445983.518542021;4480890.652456384;-3.63726384289808;40.47694512085994
"M30";14;7126;"PM20854";"PM20854";443898.318727992;4473791.073023033;-3.6612355755709;40.41285026631495
"URB";17;11048;"39402";"(TACTICO)SALIDA CANTON LIMPIEZA";440376.802418179;4467906.755064447;-3.70218790549427;40.35959645297292
"URB";15;3776;"44026";"Alcalá - Vicente Espinel-Vazquez de Mella";445636.950167236;4476408.226353496;-3.64096840950724;40.43654246134226
"M30";13;6753;"PM20971";"PM20971";443394.494145323;4472576.076988427;-3.66706538999868;40.40187079615531
"URB";10;3640;"98026";"(TACTICO)AYLLON S-N";434085.601422852;4472369.381219741;-3.77673539039512;40.39932394858157
"URB";6;5493;"60047";"Orense N-S - General Perón-Reina Mercedes";441059.708589815;4478154.690459103;-3.69509488072403;40.45196358658215
"URB";1;4307;"16035";"GRAN VIA,10 E-O(VICTOR HUGO-CLAVEL)";440741.893748195;4474547.189252174;-3.6985062768936;40.41944299036479
"URB";1;4262;"15026";"BAILEN S-N (DON PEDRO - MAYOR)";439461.778971582;4474009.652637599;-3.71354340146586;40.41450847460385
"URB";13;6451;"65040";"Andaluces - Antonio Mairena-Av. Pablo Neruda";445580.460697506;4471399.610769928;-3.64120596234587;40.39141819853033
"URB";8;10817;"76069";"MONASTERIO ESCORIAL E-O (MONASTERIO DE SAMOS - MONASTERIO CAAVEIRO)";440983.998305545;4484143.490368629;-3.69654505896564;40.50590764990632
"M30";13;6757;"PM21148";"PM21148";442297.500453047;4471085.942294875;-3.67985698378656;40.38837154455545
